iteration,reward_mean,length_mean,games,loss
55500,8.12,11.12,8,0.10885867476463318
56000,6.75,9.75,8,0.8138017654418945
56500,8.0,11.0,8,0.08926726132631302
57000,4.25,7.25,8,0.25904029607772827
57500,11.75,14.75,8,0.07908323407173157
58000,10.25,13.25,8,0.06407736986875534
58500,8.5,11.5,8,0.1859125792980194
59000,6.09,8.73,11,0.07877028733491898
59500,5.0,7.44,9,0.43020784854888916
60000,9.38,12.38,8,0.1816881000995636
60500,8.38,11.38,8,0.2520451247692108
61000,10.5,13.5,8,0.12359751760959625
61500,7.25,10.25,8,0.7915396690368652
62000,6.38,9.38,8,0.11704561114311218
62500,8.33,11.33,9,0.22073620557785034
63000,7.0,10.0,8,0.07121837884187698
63500,8.38,11.38,8,0.06238595396280289
64000,6.5,9.5,8,0.7012468576431274
64500,7.75,10.75,8,0.1614481657743454
65000,10.5,13.5,8,0.1598135381937027
65500,3.38,5.5,8,0.157364159822464
66000,5.62,8.25,8,0.5287653803825378
66500,4.38,7.38,8,0.06379048526287079
67000,6.18,8.82,11,0.10628899931907654
67500,9.12,12.12,8,0.08737587928771973
68000,5.4,8.1,10,0.4740922451019287
68500,4.88,7.38,8,0.7633283138275146
69000,9.75,12.75,8,0.9761130809783936
69500,7.88,10.88,8,0.2692820727825165
70000,7.38,10.38,8,0.13054193556308746
70500,7.38,10.38,8,0.5197144746780396
71000,6.75,9.75,8,0.0834818035364151
71500,7.25,10.25,8,0.5875637531280518
72000,6.88,9.88,8,0.08908888697624207
72500,11.62,14.62,8,0.09997203946113586
73000,5.45,8.0,11,0.06631865352392197
73500,6.5,9.5,8,0.04802003502845764
74000,2.5,4.62,8,0.9136775135993958
74500,9.38,12.38,8,0.6826610565185547
75000,10.5,13.5,8,0.06084878742694855
75500,6.62,9.62,8,0.06560561060905457
76000,7.25,10.25,8,1.7310473918914795
76500,10.38,13.38,8,0.6136685013771057
77000,10.25,13.25,8,0.553903341293335
77500,6.62,9.62,8,0.5527286529541016
78000,11.25,14.25,8,0.07401014864444733
78500,8.88,11.88,8,0.05779113993048668
79000,6.0,9.0,8,0.06786862760782242
79500,4.17,6.75,12,0.11666817963123322
80000,5.25,8.25,8,0.3677959740161896
80500,5.22,7.78,9,0.04760173708200455
81000,5.18,7.82,11,0.09077486395835876
81500,8.25,11.25,8,0.091373011469841
82000,8.38,11.38,8,0.06325682252645493
82500,8.5,11.5,8,1.0992213487625122
83000,4.38,7.38,8,0.27770352363586426
83500,6.88,9.88,8,0.06851007044315338
84000,7.5,10.5,8,0.07245360314846039
84500,7.38,10.38,8,0.05853797867894173
85000,4.5,7.5,8,0.06879224628210068
85500,4.7,7.2,10,0.6741480827331543
86000,6.62,9.62,8,0.04541901499032974
86500,3.6,6.1,10,0.08474370092153549
87000,4.44,6.89,9,0.4404810070991516
87500,5.42,8.0,12,0.061014607548713684
88000,10.62,13.62,8,0.17301280796527863
88500,1.88,4.0,8,0.06899722665548325
89000,8.0,11.0,8,0.2444056123495102
89500,6.38,9.38,8,0.41089245676994324
90000,5.7,8.4,10,0.06423867493867874
90500,5.0,7.44,9,0.1007918044924736
91000,1.75,3.75,8,1.53977632522583
91500,3.2,5.7,10,0.8024025559425354
92000,7.58,10.17,12,0.08303218334913254
92500,9.75,12.75,8,0.11291059851646423
93000,7.6,10.3,10,0.053644414991140366
93500,5.67,8.17,12,0.10369206219911575
94000,7.12,10.12,8,0.385547399520874
94500,10.62,13.62,8,0.055450424551963806
95000,4.75,7.75,8,0.25180622935295105
95500,9.5,12.5,8,0.07405403256416321
96000,6.12,9.12,8,0.47356751561164856
96500,8.5,11.5,8,0.10198565572500229
97000,9.88,12.88,8,0.1143556460738182
97500,8.38,11.38,8,0.0554690845310688
98000,2.44,4.78,9,0.960238516330719
98500,2.62,5.12,8,0.06157071143388748
99000,9.0,12.0,8,0.2698608934879303
99500,7.5,10.5,8,0.245499387383461
100000,7.46,10.0,13,0.09580062329769135
100500,11.5,14.5,8,0.34505417943000793
101000,11.62,14.62,8,0.08173399418592453
101500,12.38,15.38,8,0.13659124076366425
102000,7.5,10.5,8,0.9262083768844604
102500,4.0,6.4,10,0.21794529259204865
103000,9.62,12.62,8,0.08611772209405899
103500,5.33,7.78,9,0.12469080090522766
104000,10.38,13.38,8,0.0912778377532959
104500,10.38,13.38,8,0.09711416065692902
105000,3.64,6.09,11,0.3821096122264862
105500,4.91,7.45,11,0.5985499620437622
106000,4.45,7.0,11,0.06943199038505554
106500,8.38,11.38,8,0.06912094354629517
107000,6.38,9.38,8,0.245100736618042
107500,5.4,7.9,10,0.21514049172401428
108000,6.75,9.75,8,0.081428661942482
108500,6.25,9.25,8,0.08679094910621643
109000,9.5,12.5,8,1.0113945007324219
109500,6.62,9.62,8,0.13634023070335388
110000,12.75,15.75,8,0.06062154844403267
110500,5.36,7.91,11,0.28696125745773315
111000,12.0,15.0,8,0.1993761956691742
111500,6.27,8.82,11,0.3253028094768524
112000,7.5,10.5,8,0.08410743623971939
112500,6.62,9.62,8,0.0647980198264122
113000,9.88,12.88,8,0.14246223866939545
113500,4.73,7.09,11,0.077813059091568
114000,4.4,6.8,10,0.09495504200458527
114500,8.5,11.5,8,0.05860123783349991
115000,8.38,11.38,8,0.9933328628540039
115500,6.62,9.62,8,0.051422812044620514
116000,9.62,12.62,8,0.04771202430129051
116500,6.38,9.38,8,0.0834866464138031
117000,9.38,12.38,8,0.06312018632888794
117500,8.75,11.75,8,0.07348670810461044
118000,5.12,7.62,8,0.04884442687034607
118500,7.62,10.62,8,0.08590541034936905
119000,7.12,10.12,8,0.2910298705101013
119500,7.88,10.88,8,0.1965518295764923
120000,7.7,10.4,10,0.06631619483232498
120500,9.5,12.5,8,0.09971465170383453
121000,8.6,11.1,10,0.07768549025058746
121500,8.38,11.38,8,0.06599212437868118
122000,12.88,15.88,8,0.07989317178726196
122500,7.5,10.5,8,0.3282231390476227
123000,4.89,7.33,9,0.09419424086809158
123500,11.0,14.0,8,0.06714075058698654
124000,8.62,11.62,8,0.08849585056304932
124500,7.62,10.62,8,0.09176792949438095
125000,9.38,12.38,8,0.0877625048160553
125500,8.82,11.45,11,0.05689200013875961
126000,10.88,13.88,8,0.6986982822418213
126500,4.0,6.33,9,0.783204972743988
127000,8.75,11.75,8,0.11041468381881714
127500,6.62,9.62,8,0.1648055464029312
128000,12.0,15.0,8,0.7482595443725586
128500,8.0,10.7,10,0.7759861946105957
129000,9.0,12.0,8,0.055121999233961105
129500,8.0,11.0,8,0.08327242732048035
130000,7.38,10.38,8,0.06296885758638382
130500,6.88,9.88,8,0.25955280661582947
131000,6.0,8.62,8,0.7594456076622009
131500,5.25,7.62,8,0.05092509463429451
132000,6.5,9.2,10,0.06344384700059891
132500,9.62,12.62,8,0.2456047236919403
133000,9.5,12.5,8,0.06859228760004044
133500,3.09,5.64,11,0.6875200867652893
134000,9.25,12.25,8,0.5876754522323608
134500,8.12,11.12,8,0.054003093391656876
135000,10.75,13.75,8,0.048410724848508835
135500,5.5,8.5,8,0.08498690277338028
136000,7.89,10.56,9,1.0917208194732666
136500,6.88,9.88,8,0.25669193267822266
137000,7.38,10.38,8,0.040079083293676376
137500,6.62,9.62,8,0.7492589354515076
138000,9.5,12.5,8,0.17527411878108978
138500,6.88,9.88,8,0.06875987350940704
139000,5.67,8.11,9,0.07599633932113647
139500,7.44,9.89,9,1.6156678199768066
140000,6.38,9.38,8,0.8320967555046082
140500,6.0,9.0,8,0.09834563732147217
141000,8.38,11.38,8,0.10285308212041855
141500,6.62,9.62,8,0.08090630173683167
142000,9.75,12.75,8,0.10050144046545029
142500,4.38,6.62,8,0.11266382038593292
143000,3.75,6.0,8,0.251566082239151
143500,10.62,13.62,8,0.09460829198360443
144000,1.67,4.11,9,0.2741714119911194
144500,8.6,11.2,10,0.7518637776374817
145000,11.25,14.25,8,0.9809028506278992
145500,6.2,8.7,10,0.33171674609184265
146000,5.4,7.9,10,0.1273137331008911
146500,6.62,9.62,8,0.24771995842456818
147000,5.67,8.0,9,0.25755348801612854
147500,7.38,10.38,8,0.1501656472682953
148000,11.12,14.12,8,0.05186237394809723
148500,9.5,12.5,8,0.08121876418590546
149000,4.44,6.89,9,0.04237653315067291
149500,5.88,8.88,8,0.09540829807519913
150000,8.9,11.6,10,0.07012255489826202
150500,5.73,8.27,11,0.13748329877853394
151000,3.5,5.8,10,0.1205097883939743
151500,9.75,12.75,8,0.9187020659446716
152000,8.62,11.62,8,0.08482205867767334
152500,4.75,7.0,8,0.17286722362041473
153000,5.89,8.33,9,0.3124925494194031
153500,4.27,6.91,11,0.08767807483673096
154000,7.18,9.64,11,0.1460060328245163
154500,8.5,11.5,8,0.06086376681923866
155000,7.0,9.33,9,0.05684439092874527
155500,5.33,7.67,9,0.9290537238121033
156000,6.0,9.0,8,0.053540315479040146
156500,8.0,11.0,8,0.3623560667037964
157000,4.0,7.0,9,0.12194021046161652
157500,6.88,9.88,8,0.06292571127414703
158000,9.75,12.75,8,0.1199437752366066
158500,7.75,10.75,8,0.114713154733181
159000,2.5,5.1,10,0.26952266693115234
159500,8.25,11.25,8,0.2523306608200073
160000,10.38,13.38,8,0.12694011628627777
160500,9.67,12.44,9,0.09489763528108597
161000,4.82,7.45,11,0.06369640678167343
161500,6.88,9.88,8,0.4875379204750061
162000,9.75,12.75,8,0.1622466742992401
162500,9.5,12.5,8,0.07116040587425232
163000,6.0,8.38,8,0.11031504720449448
163500,6.64,9.27,11,0.26336169242858887
164000,6.75,9.75,8,0.3435732126235962
164500,13.12,16.12,8,0.10482613742351532
165000,6.75,9.75,8,0.08163412660360336
165500,2.75,5.12,8,0.5698390603065491
166000,8.0,11.0,8,0.0505254752933979
166500,2.75,5.0,8,0.12405604869127274
167000,9.12,12.12,8,0.07825363427400589
167500,7.2,9.9,10,0.9105269312858582
168000,5.38,8.38,8,0.21998372673988342
168500,6.5,9.0,10,0.6526513695716858
169000,7.08,9.62,13,0.06445378065109253
169500,6.8,9.3,10,0.13805001974105835
170000,7.25,10.25,8,1.1169581413269043
170500,11.0,14.0,8,0.0453542098402977
171000,13.62,16.62,8,0.134169802069664
171500,2.62,4.75,8,0.7866391539573669
172000,2.38,4.38,8,0.13471727073192596
172500,9.62,12.62,8,0.10472793877124786
173000,7.25,10.25,8,0.16592982411384583
173500,4.45,6.82,11,0.11759459227323532
174000,10.5,13.5,8,0.07977277040481567
174500,9.88,12.88,8,0.17071223258972168
175000,11.12,14.12,8,0.05933069437742233
175500,9.12,12.12,8,0.12859933078289032
176000,6.25,9.25,8,0.0720956027507782
176500,7.88,10.88,8,0.12942679226398468
177000,5.62,8.62,8,0.04543444886803627
177500,2.25,4.38,8,1.0042623281478882
178000,9.12,12.12,8,0.8372659087181091
178500,10.75,13.75,8,0.06930036097764969
179000,6.25,9.25,8,0.04738834500312805
179500,5.5,8.08,12,0.881646990776062
180000,7.88,10.88,8,0.24773606657981873
180500,5.44,8.11,9,0.06998154520988464
181000,6.09,8.55,11,0.066228486597538
181500,3.2,5.5,10,0.2712266743183136
182000,4.0,6.5,10,1.7185900211334229
182500,9.5,12.5,8,0.06412385404109955
183000,6.0,8.64,11,0.5049457550048828
183500,4.9,7.4,10,0.32519057393074036
184000,7.75,10.75,8,0.057999275624752045
184500,4.55,7.0,11,0.15896892547607422
185000,5.38,8.38,8,1.133170485496521
185500,9.88,12.88,8,0.4029116928577423
186000,8.75,11.75,8,0.08427616953849792
186500,8.25,11.25,8,1.049365520477295
187000,12.12,15.12,8,0.33749067783355713
187500,5.36,7.91,11,0.7215937376022339
188000,9.18,11.82,11,0.14282681047916412
188500,11.5,14.5,8,0.10236228257417679
189000,8.45,11.09,11,0.14915913343429565
189500,11.25,14.25,8,0.06400582939386368
190000,2.09,4.55,11,0.33760401606559753
190500,8.88,11.88,8,0.1553518921136856
191000,12.62,15.62,8,0.11316104978322983
191500,5.45,8.09,11,0.06429746747016907
192000,11.25,14.25,8,0.10329700261354446
192500,6.08,8.62,13,0.06367398798465729
193000,4.11,6.44,9,0.06694536656141281
193500,2.0,4.0,8,0.1283852458000183
194000,6.6,9.1,10,0.1377580314874649
194500,4.0,6.5,10,0.08122122287750244
195000,7.88,10.88,8,0.4078049063682556
195500,5.18,7.73,11,0.07618466019630432
196000,9.75,12.75,8,0.06873971223831177
196500,5.25,7.62,8,0.669945240020752
197000,4.4,6.8,10,0.06090640276670456
197500,5.64,8.27,11,0.2201359122991562
198000,6.7,9.2,10,0.10949578881263733
198500,12.0,15.0,8,0.06775650382041931
199000,4.62,7.62,8,0.06130451709032059
199500,4.8,7.3,10,0.9001770615577698
200000,7.82,10.45,11,0.23957352340221405
200500,8.38,11.38,8,0.21476125717163086
201000,3.75,6.0,8,0.1902586668729782
201500,3.78,6.22,9,0.07303562760353088
202000,7.27,9.82,11,0.08766774833202362
202500,5.42,7.92,12,0.4465950131416321
203000,5.5,8.5,8,0.0839448943734169
203500,6.12,9.12,8,0.09502169489860535
