iteration,reward_mean,length_mean,games,loss
67500,11.38,14.38,8,0.0820910856127739
68000,5.62,8.62,8,0.05606921389698982
68500,6.62,9.62,8,0.19845691323280334
69000,8.88,11.88,8,0.07205354422330856
69500,8.12,11.12,8,0.06943649053573608
70000,11.0,14.0,8,0.04018663242459297
70500,8.38,11.38,8,0.06797768175601959
71000,4.8,7.3,10,0.3272632956504822
71500,10.0,13.0,8,0.06224923953413963
72000,11.12,14.12,8,0.08789011836051941
72500,5.0,8.0,8,0.2133660614490509
73000,5.75,8.75,8,0.1340758204460144
73500,7.5,10.5,8,0.12453518807888031
74000,9.25,12.25,8,0.21531763672828674
