iteration,reward_mean,length_mean,games,loss
85500,2.62,5.62,8,0.1204693540930748
86000,1.8,4.4,10,0.060565561056137085
86500,2.38,5.38,8,0.0522238090634346
87000,3.0,6.0,8,0.06951560825109482
87500,1.22,3.56,9,0.04039984568953514
88000,2.88,5.88,8,0.03088054060935974
88500,1.0,3.25,8,0.025473935529589653
89000,2.33,5.33,9,0.0348992720246315
89500,2.38,5.38,8,0.038886308670043945
90000,2.0,4.64,11,0.053228918462991714
90500,2.0,4.33,9,0.044972166419029236
91000,3.62,6.62,8,0.027008788660168648
91500,2.5,5.5,8,0.027608416974544525
92000,1.78,4.11,9,0.04816760495305061
92500,1.44,3.67,9,0.03256487473845482
93000,1.82,4.45,11,0.03700323775410652
93500,3.0,6.0,8,0.745322585105896
94000,2.88,5.88,8,0.02792087197303772
94500,2.38,5.38,8,0.045619599521160126
95000,2.25,5.25,8,0.035060200840234756
95500,2.5,5.5,8,0.06288330256938934
96000,3.12,6.12,8,0.04575839266180992
96500,2.5,5.5,8,0.037410520017147064
97000,2.75,5.75,8,0.029790256172418594
97500,3.12,6.12,8,0.05319760739803314
98000,2.62,5.62,8,0.05451788753271103
98500,2.7,5.4,10,0.024423155933618546
99000,3.75,6.75,8,0.040247976779937744
99500,2.62,5.62,8,0.04933445528149605
100000,1.5,3.88,8,0.024868035688996315
100500,2.0,4.6,10,0.02415284514427185
101000,1.88,4.38,8,0.051231201738119125
101500,2.88,5.88,8,0.8678721189498901
102000,2.75,5.75,8,0.05117492005228996
102500,3.0,6.0,8,0.042966559529304504
103000,2.75,5.75,8,0.043621353805065155
103500,2.25,5.25,8,0.03634212166070938
104000,2.09,4.73,11,0.0439000129699707
104500,2.0,4.45,11,0.04029540717601776
105000,2.38,5.38,8,0.05385269969701767
105500,1.7,4.2,10,0.07933663576841354
106000,3.38,6.38,8,0.0468917042016983
106500,2.88,5.88,8,0.040530189871788025
107000,2.33,5.33,9,0.035815879702568054
107500,3.25,6.25,8,0.04030570387840271
108000,3.12,6.12,8,0.039083078503608704
108500,3.12,6.12,8,0.05565118044614792
109000,2.38,5.38,8,0.035991474986076355
109500,2.62,5.62,8,0.5134052634239197
110000,2.25,5.25,8,0.044903021305799484
110500,2.38,5.38,8,0.038953885436058044
111000,1.5,3.9,10,0.9780707359313965
111500,3.0,6.0,8,0.030649350956082344
112000,2.0,4.58,12,0.030187947675585747
112500,2.88,5.88,8,0.0254308320581913
113000,1.88,4.25,8,0.0670284628868103
113500,3.0,6.0,8,0.039480771869421005
114000,3.75,6.75,8,0.02633499540388584
114500,2.75,5.75,8,0.06257050484418869
115000,2.75,5.75,8,0.5455054640769958
115500,2.88,5.88,8,0.543400764465332
116000,4.25,7.25,8,0.07023587822914124
116500,3.0,6.0,8,0.048582516610622406
117000,3.0,6.0,9,0.02472873032093048
117500,2.88,5.88,8,0.03759579733014107
118000,3.0,6.0,8,0.02106795646250248
118500,2.62,5.62,8,0.029065199196338654
119000,2.25,5.25,8,0.04134328290820122
119500,3.38,6.38,8,0.047549765557050705
120000,2.88,5.88,8,0.026823759078979492
120500,3.0,6.0,8,0.03626427799463272
121000,3.62,6.62,8,0.03075803630053997
121500,3.25,6.25,8,0.06159054860472679
122000,1.64,4.27,11,0.02328523062169552
122500,2.88,5.88,8,0.031231563538312912
123000,2.38,5.38,8,0.027774695307016373
123500,2.88,5.88,8,0.06619063764810562
124000,3.25,6.25,8,0.05706663429737091
124500,2.5,5.5,8,0.048922955989837646
125000,2.75,5.75,8,0.06859805434942245
125500,2.25,5.25,8,0.05781065672636032
126000,3.5,6.5,8,0.027005307376384735
126500,2.38,5.38,8,0.041265904903411865
127000,3.5,6.5,8,0.0401083379983902
127500,2.27,4.82,11,0.034742023795843124
128000,2.25,5.25,8,0.05511622130870819
128500,2.75,5.75,8,0.025180131196975708
129000,3.25,6.25,8,0.03709203004837036
129500,3.0,6.0,8,0.018647095188498497
130000,2.12,5.12,8,0.0434400700032711
130500,3.5,6.5,8,0.032810892909765244
131000,1.83,4.42,12,0.028339087963104248
131500,2.38,5.38,8,0.03280508518218994
132000,3.38,6.38,8,0.18233712017536163
132500,2.5,5.5,8,0.028227170929312706
133000,3.0,6.0,9,0.016855411231517792
133500,2.75,5.75,8,0.03877999633550644
134000,2.27,4.91,11,0.03568263351917267
134500,2.45,5.09,11,0.03946828097105026
135000,3.25,6.25,8,0.03854331374168396
135500,2.78,5.78,9,0.03320876881480217
136000,3.5,6.5,8,0.03690968081355095
136500,3.62,6.62,8,0.025496307760477066
137000,4.0,7.0,8,0.05680534988641739
137500,2.75,5.75,8,0.05011410638689995
138000,4.0,7.0,8,0.029661133885383606
138500,2.75,5.75,8,0.019547317177057266
139000,4.75,7.75,8,0.02436888962984085
139500,3.0,6.0,8,0.020955558866262436
140000,2.62,5.62,8,0.04331936314702034
140500,3.5,6.5,8,0.020917236804962158
141000,3.25,6.25,8,0.033254772424697876
141500,3.12,6.12,8,0.04718365892767906
142000,2.88,5.88,8,0.03268156945705414
142500,3.62,6.62,8,0.026905011385679245
143000,2.42,5.0,12,0.030394986271858215
143500,3.0,6.0,8,0.025631876662373543
144000,3.0,6.0,9,0.029455777257680893
144500,3.88,6.88,8,0.04874547943472862
145000,4.5,7.5,8,0.04041685163974762
145500,4.0,7.0,9,0.03757947310805321
146000,3.62,6.62,8,0.02762342430651188
146500,3.88,6.88,8,0.02433745190501213
147000,3.75,6.75,8,0.03187067434191704
147500,4.38,7.38,8,0.028253523632884026
148000,3.62,6.62,8,0.03553607687354088
148500,3.62,6.62,8,0.03835071623325348
149000,3.62,6.62,8,0.037123728543519974
149500,2.62,5.62,8,0.020278416574001312
150000,3.12,6.12,8,0.04035957157611847
150500,3.33,6.33,9,0.032401952892541885
151000,5.0,8.0,8,0.02729792892932892
151500,3.25,6.25,8,0.06589219719171524
152000,3.75,6.75,8,0.02923550456762314
152500,4.0,7.0,8,0.0315953753888607
153000,4.12,7.12,8,0.028695687651634216
153500,2.62,5.62,8,0.02797803282737732
154000,3.31,5.85,13,0.04823797941207886
154500,2.75,5.75,8,0.03238415718078613
155000,2.75,5.75,8,0.8999409675598145
155500,3.25,6.25,8,0.026933468878269196
156000,2.62,5.62,8,0.021486414596438408
156500,3.75,6.75,8,0.030775506049394608
157000,3.12,6.12,8,0.7937608361244202
157500,5.0,8.0,8,0.021776026114821434
158000,3.0,6.0,8,0.02173074148595333
158500,4.12,7.12,8,0.039828620851039886
159000,2.88,5.88,8,0.026280097663402557
159500,5.12,8.12,8,0.021926844492554665
160000,3.25,6.25,8,0.04176528379321098
160500,5.5,8.5,8,0.02909902296960354
161000,2.88,5.88,8,0.028063509613275528
161500,3.38,6.38,8,0.02786879986524582
162000,2.62,5.62,8,0.02644655480980873
162500,3.0,6.0,8,0.03308491408824921
163000,3.75,6.75,8,0.022494632750749588
163500,5.75,8.75,8,0.043777428567409515
164000,4.38,7.38,8,0.03288806974887848
164500,3.38,6.38,8,0.01896573044359684
165000,3.75,6.75,8,0.030587872490286827
165500,3.12,6.12,8,0.023708021268248558
166000,3.25,6.25,8,0.028481651097536087
166500,3.62,6.62,8,0.033627577126026154
167000,3.75,6.75,8,0.026196308434009552
167500,3.12,6.12,8,0.027543509379029274
168000,4.25,7.25,8,0.054312996566295624
168500,4.5,7.5,8,0.022507496178150177
169000,3.38,6.38,8,0.02735166996717453
169500,3.75,6.75,8,0.03560677170753479
170000,4.38,7.38,8,0.022924378514289856
170500,4.12,7.12,8,0.035109467804431915
171000,3.12,6.12,8,0.022417590022087097
171500,4.38,7.38,8,0.03161559998989105
172000,2.88,5.88,8,0.029586952179670334
172500,4.0,7.0,8,0.020385589450597763
173000,3.38,6.38,8,0.03509959578514099
173500,3.38,6.38,8,0.04917958378791809
174000,2.12,5.12,8,0.044030144810676575
174500,3.12,6.12,8,0.04035673290491104
175000,2.88,5.88,8,0.05923192575573921
175500,3.25,6.25,8,0.03715403005480766
176000,3.56,6.56,9,1.1233224868774414
176500,5.88,8.88,8,0.03828275203704834
177000,5.12,8.12,8,0.047018781304359436
177500,2.75,5.75,8,0.031944092363119125
178000,2.88,5.88,8,0.025905437767505646
178500,3.25,6.25,8,0.029275795444846153
179000,3.75,6.75,8,0.0373309850692749
179500,3.0,6.0,8,0.043744683265686035
180000,3.75,6.75,8,0.024656787514686584
180500,3.12,6.12,8,0.07126554846763611
181000,3.56,6.56,9,0.032973114401102066
181500,3.67,6.67,9,0.02730540744960308
182000,3.62,6.62,8,0.03225727006793022
182500,3.75,6.75,8,0.06772182136774063
183000,4.12,7.12,8,0.026190083473920822
183500,4.88,7.88,8,0.026217466220259666
184000,4.25,7.25,8,0.026129642501473427
184500,3.75,6.75,8,0.028881317004561424
185000,5.62,8.62,8,0.06196896731853485
185500,4.0,7.0,8,0.035714440047740936
186000,4.5,7.5,8,0.028374269604682922
186500,5.0,8.0,8,0.026617497205734253
187000,4.0,7.0,8,0.026846783235669136
187500,4.0,7.0,8,0.02752915397286415
188000,5.75,8.75,8,0.05154191330075264
188500,3.38,6.38,8,0.021381376311182976
189000,4.88,7.88,8,0.038588352501392365
189500,4.25,7.25,8,0.0245713721960783
190000,3.25,6.25,8,0.02893204055726528
190500,4.88,7.88,8,0.087852843105793
191000,3.38,6.38,8,0.02402818202972412
191500,5.0,8.0,8,0.0474579855799675
192000,4.12,7.12,8,1.201521635055542
192500,4.0,7.0,8,0.03083457425236702
193000,4.0,7.0,8,0.02096608094871044
193500,3.38,6.38,8,0.0633716881275177
194000,3.88,6.88,8,0.0636679008603096
194500,4.38,7.38,8,0.03245210275053978
195000,3.62,6.62,8,0.036986444145441055
195500,4.38,7.38,8,0.03895298019051552
196000,4.75,7.75,8,0.03108126111328602
196500,3.62,6.62,8,0.021510085090994835
197000,1.44,3.78,9,0.023384248837828636
197500,5.75,8.75,8,0.024408487603068352
198000,4.0,7.0,8,0.02353626862168312
198500,4.38,7.38,8,0.03376976400613785
199000,2.89,5.89,9,0.04871506243944168
199500,3.5,6.5,8,0.03561040014028549
200000,4.88,7.88,8,0.03270106762647629
200500,3.25,6.25,8,1.1916239261627197
201000,4.5,7.5,8,0.02532338909804821
201500,2.62,5.62,8,0.022912530228495598
202000,3.75,6.75,8,0.042469803243875504
202500,5.88,8.88,8,1.1464186906814575
203000,3.25,6.25,8,0.028805240988731384
203500,3.38,6.38,8,0.030871782451868057
204000,3.38,6.38,8,0.028400372713804245
204500,5.78,8.78,9,0.025446400046348572
205000,3.5,6.5,8,0.023069242015480995
205500,3.75,6.75,8,0.02896771766245365
206000,3.67,6.67,9,0.028784921392798424
206500,3.75,6.75,8,0.03040219098329544
207000,3.75,6.75,8,1.168168067932129
207500,4.12,7.12,8,0.01779402419924736
208000,2.78,5.78,9,0.03033813275396824
208500,4.12,7.12,8,0.03216877579689026
209000,5.62,8.62,8,0.0750945657491684
209500,5.5,8.5,8,0.030633708462119102
210000,3.75,6.75,8,0.05912764370441437
210500,3.12,6.12,8,0.029065288603305817
211000,3.5,6.5,8,0.0426851361989975
211500,5.12,8.12,8,0.028152551501989365
212000,3.25,6.25,8,0.02971658669412136
212500,4.33,7.33,9,0.04783117026090622
213000,4.56,7.56,9,0.019376739859580994
213500,3.88,6.88,8,0.05666471645236015
214000,4.62,7.62,8,0.031023753806948662
214500,3.38,6.38,8,0.04869304224848747
215000,4.0,7.0,8,1.1196348667144775
215500,5.25,8.25,8,1.0660779476165771
216000,3.12,6.12,8,0.042217861860990524
216500,5.0,8.0,9,0.033761631697416306
217000,4.88,7.88,8,0.03202730789780617
217500,4.12,7.12,8,0.037919770926237106
218000,4.75,7.75,8,1.0541611909866333
218500,5.75,8.75,8,0.029508311301469803
219000,4.75,7.75,8,0.03255268186330795
219500,5.25,8.25,8,0.02979719266295433
220000,3.5,6.5,8,0.023928605020046234
220500,3.0,6.0,8,0.9224467873573303
221000,4.25,7.25,8,0.10287457704544067
221500,3.62,6.62,8,0.17878922820091248
222000,5.12,8.12,8,0.048556871712207794
222500,4.88,7.88,8,0.0289576705545187
223000,5.0,8.0,8,0.03950037434697151
223500,3.25,6.25,8,0.043325960636138916
224000,4.88,7.88,8,0.03239130228757858
224500,3.88,6.88,8,1.1028894186019897
225000,3.75,6.75,8,0.05037643760442734
225500,4.12,7.12,8,0.036938972771167755
226000,3.62,6.62,8,0.02444632723927498
226500,3.5,6.5,8,0.023325324058532715
227000,4.62,7.62,8,0.044358547776937485
227500,4.0,7.0,8,1.0712840557098389
228000,5.5,8.5,8,0.028623871505260468
228500,1.89,4.44,9,1.1937402486801147
229000,3.88,6.88,8,0.038034096360206604
229500,5.88,8.88,8,0.05523262917995453
230000,5.89,8.89,9,0.02849896065890789
230500,4.88,7.88,8,0.023580478504300117
231000,3.88,6.88,8,0.02752157859504223
231500,4.88,7.88,8,0.035319533199071884
232000,4.0,7.0,8,1.016979455947876
232500,3.25,6.25,8,0.027557561174035072
233000,6.75,9.75,8,0.025566797703504562
233500,5.88,8.88,8,0.03095761314034462
234000,4.75,7.75,8,0.02924351580440998
234500,4.25,7.25,8,0.04183328151702881
235000,4.11,7.11,9,0.029450614005327225
235500,4.12,7.12,8,0.04894186928868294
236000,4.78,7.78,9,0.023350317031145096
236500,5.62,8.62,8,0.02278204634785652
237000,4.25,7.25,8,0.026213673874735832
237500,4.88,7.88,8,0.038139719516038895
238000,4.5,7.5,8,0.03035915642976761
238500,6.25,9.25,8,0.03853228688240051
239000,4.5,7.5,8,0.025066491216421127
239500,5.12,8.12,8,0.0525379404425621
240000,6.88,9.88,8,0.057849764823913574
240500,4.5,7.5,8,0.09661530703306198
241000,5.12,8.12,8,0.03272516652941704
241500,8.25,11.25,8,0.05743550881743431
242000,5.12,8.12,8,0.029902519658207893
242500,3.62,6.62,8,0.02594141662120819
243000,5.38,8.38,8,0.032432857900857925
243500,7.5,10.5,8,0.03454873338341713
244000,5.33,8.33,9,1.0183520317077637
244500,3.88,6.88,8,0.030774861574172974
245000,7.25,10.25,8,0.03735455125570297
245500,8.12,11.12,8,0.034312766045331955
246000,5.0,8.0,8,0.02549741603434086
246500,5.5,8.5,8,0.023533061146736145
247000,5.38,8.38,8,0.04196653142571449
247500,3.88,6.88,8,0.06723999977111816
248000,6.75,9.75,8,0.02736743353307247
248500,3.12,6.12,8,0.021497176960110664
249000,5.88,8.88,8,0.02912677824497223
249500,5.62,8.62,8,0.05111478269100189
250000,2.88,5.88,8,0.9908965229988098
250500,3.88,6.88,8,0.03322495520114899
251000,6.62,9.62,8,0.08121176064014435
251500,5.75,8.75,8,0.03414052724838257
252000,5.88,8.88,8,0.028804725036025047
252500,5.25,8.25,8,0.07982059568166733
253000,5.0,8.0,8,0.04504058137536049
253500,5.25,8.25,8,0.03831278160214424
254000,6.75,9.75,8,0.030177172273397446
254500,6.5,9.5,8,0.8696023225784302
255000,5.12,8.12,8,0.038022879511117935
255500,6.0,9.0,8,0.040545810014009476
256000,6.88,9.88,8,0.038213830441236496
256500,4.62,7.62,8,0.02322211302816868
257000,8.38,11.38,8,0.04076727479696274
257500,4.0,7.0,8,0.04012954980134964
258000,5.25,8.25,8,0.03787224739789963
258500,4.88,7.88,8,0.8200632333755493
259000,2.88,5.88,8,0.030793899670243263
259500,5.62,8.62,8,0.037037141621112823
260000,5.0,8.0,8,0.25409379601478577
260500,5.88,8.88,8,0.04598113149404526
261000,4.0,6.64,11,0.04847477376461029
261500,8.38,11.38,8,0.023364286869764328
262000,4.0,7.0,8,0.02443775162100792
262500,6.0,9.0,8,0.8825063109397888
263000,7.0,10.0,8,0.020247843116521835
263500,6.12,9.12,8,0.03070039115846157
264000,5.62,8.62,8,0.030906623229384422
264500,6.5,9.5,8,0.8479790687561035
265000,4.62,7.62,8,0.03818928077816963
265500,6.0,9.0,8,0.025055017322301865
266000,4.62,7.62,8,0.04202346131205559
266500,4.89,7.89,9,0.037391290068626404
267000,4.0,7.0,8,0.03749793767929077
267500,5.25,8.25,8,0.05403909832239151
268000,7.5,10.5,8,0.10532012581825256
268500,6.25,9.25,8,0.051687825471162796
269000,4.25,7.25,8,0.06453859806060791
269500,6.75,9.75,8,0.9654995203018188
270000,5.88,8.88,8,0.03172843158245087
270500,6.75,9.75,8,0.0422174446284771
271000,5.12,8.12,8,0.035519182682037354
271500,7.67,10.67,9,0.05248589813709259
272000,4.62,7.62,8,0.04806922376155853
272500,6.38,9.38,8,0.03775341436266899
273000,4.88,7.88,8,0.9844195246696472
273500,3.88,6.88,8,0.05252225697040558
274000,3.75,6.75,8,0.05465064197778702
274500,8.25,11.25,8,0.03165246173739433
275000,2.88,5.88,8,0.05661845952272415
275500,5.38,8.38,8,0.0440635159611702
276000,7.62,10.62,8,0.03414647653698921
276500,3.62,6.62,8,0.04458768665790558
277000,7.12,10.12,8,0.38619178533554077
277500,5.0,7.44,9,0.9412779211997986
278000,3.88,6.88,8,0.10519704967737198
278500,6.62,9.62,8,0.023569457232952118
279000,5.44,8.44,9,0.026782002300024033
279500,6.25,9.25,8,0.9540216326713562
280000,4.5,7.5,8,0.026801038533449173
280500,3.88,6.88,8,0.11625845730304718
281000,4.12,7.12,8,0.08009272068738937
281500,4.75,7.75,8,0.04162643104791641
282000,2.5,5.5,8,0.027415806427598
282500,5.12,8.12,8,0.04683677852153778
283000,2.11,4.67,9,0.9222132563591003
283500,3.17,5.75,12,0.03611253574490547
284000,5.38,8.38,8,0.2803990840911865
284500,3.62,6.62,8,0.03207497298717499
285000,6.62,9.62,8,0.03922327235341072
285500,6.12,9.12,8,0.04552637040615082
286000,5.62,8.62,8,0.024849973618984222
286500,7.12,10.12,8,0.782322347164154
287000,4.88,7.88,8,0.03246855363249779
287500,5.88,8.88,8,0.06465563923120499
288000,3.5,6.5,8,0.034617580473423004
288500,5.25,8.25,8,0.06271160393953323
289000,2.75,5.75,8,0.047856464982032776
289500,5.88,8.88,8,0.03564908355474472
290000,6.38,9.38,8,0.9127715826034546
290500,6.0,9.0,8,0.04134119302034378
291000,5.75,8.75,8,0.031337618827819824
291500,3.75,6.75,8,0.03710823506116867
292000,4.88,7.88,8,0.039498910307884216
292500,4.25,7.25,8,0.04692776873707771
293000,3.38,6.38,8,0.062322184443473816
293500,4.75,7.75,8,0.08230549097061157
294000,6.12,9.12,8,0.047237444669008255
294500,5.88,8.88,8,0.7384264469146729
295000,4.25,7.25,8,0.03906392678618431
295500,4.12,7.12,8,0.0879080668091774
296000,5.0,8.0,8,0.03566620498895645
296500,6.5,9.5,8,0.032293036580085754
297000,5.25,8.25,8,0.06149083003401756
297500,4.25,7.25,8,0.038067009299993515
298000,3.62,6.62,8,0.03708908334374428
298500,5.5,8.5,8,0.07408490777015686
299000,6.0,9.0,8,0.03316052630543709
299500,7.0,10.0,8,0.03477242961525917
300000,5.56,8.56,9,0.037296585738658905
300500,5.38,8.38,8,0.05640721321105957
301000,5.0,8.0,8,0.03505722060799599
301500,6.25,9.25,8,0.0589953176677227
302000,8.88,11.88,8,0.02232840098440647
302500,6.25,9.25,8,0.5580734610557556
303000,4.88,7.88,8,0.061930619180202484
303500,5.12,8.12,8,0.04598820209503174
304000,6.0,9.0,8,0.6139041185379028
304500,3.25,6.25,8,0.037794310599565506
305000,6.75,9.75,8,0.06778296828269958
305500,4.38,7.38,8,0.035649754106998444
306000,5.38,8.38,8,0.03573652356863022
306500,5.62,8.62,8,0.037139832973480225
307000,4.75,7.75,8,0.0512976311147213
307500,4.62,7.62,8,0.02669486403465271
308000,8.38,11.38,8,0.054591208696365356
308500,4.12,7.12,8,0.04027280956506729
309000,6.25,9.25,8,0.042682211846113205
309500,6.75,9.75,8,0.04840860888361931
310000,5.88,8.88,8,0.028017327189445496
310500,4.5,7.5,8,0.6381856799125671
311000,4.0,7.0,8,0.060182444751262665
311500,6.38,9.38,8,0.046365126967430115
312000,4.38,7.38,8,0.952383816242218
312500,4.0,7.0,8,0.04173390939831734
313000,6.75,9.75,8,0.06190402805805206
313500,6.38,9.38,8,0.8979519009590149
314000,3.25,6.25,8,0.05386081337928772
314500,5.5,8.08,12,0.04120180010795593
315000,5.2,7.8,10,0.03236006945371628
315500,6.0,9.0,8,0.03306816890835762
316000,4.62,7.62,8,0.05097776651382446
316500,6.11,9.11,9,0.03499478101730347
317000,5.62,8.62,8,0.800876259803772
